Yaw (deg),Pitch (deg),Roll (deg)
8.179697946223870986e+01,-2.696357914112032864e-02,-3.185731296488859832e-02
8.211290303210847696e+01,-2.691730694403080340e-02,-3.192318360272889538e-02
8.242683218674059731e+01,-2.741201874623401882e-02,-3.230121856503322814e-02
8.273925869975532521e+01,-2.709059631379343372e-02,-3.295589286398961648e-02
8.304928098618219678e+01,-2.608497935806132484e-02,-3.382880971621575472e-02
8.335767768758661589e+01,-2.615535898797088227e-02,-3.400419349945434794e-02
8.366497472853465922e+01,-2.656483016273446934e-02,-3.400225583348374936e-02
8.397081693918948986e+01,-2.694000198177589137e-02,-3.392415555517156595e-02
8.427445982893158316e+01,-2.693646515774522632e-02,-3.379212412985338476e-02
8.457733090729745129e+01,-2.655816005612313124e-02,-3.383662708116425000e-02
8.487779092888631283e+01,-2.646901908384252308e-02,-3.373502468220700157e-02
8.517696687491121565e+01,-2.684819963695735806e-02,-3.346456519933036639e-02
8.547429866986020386e+01,-2.652157452135992660e-02,-3.343205509970668954e-02
8.577008684205678435e+01,-2.636357303595049037e-02,-3.330185128360001884e-02
8.606491195758037804e+01,-2.596938140790683303e-02,-3.314991959520689757e-02
8.635835737489163932e+01,-2.659183242182382861e-02,-3.369611795034305191e-02
8.664928928258832741e+01,-2.654465809281512240e-02,-3.301980916059278626e-02
8.693944937890881874e+01,-2.606815234660756278e-02,-3.307507432892104610e-02
8.722750577696493224e+01,-2.613462496156953099e-02,-3.273072006995067507e-02
8.751408685416032540e+01,-2.648162225028465044e-02,-3.292310928999487435e-02
8.779876230857728103e+01,-2.620936017109629784e-02,-3.376650091530591924e-02
8.808241323461874117e+01,-2.621549500165207616e-02,-3.422040834031425671e-02
8.836527868890566140e+01,-2.578534649639333681e-02,-3.476264465212326737e-02
8.864573308641554661e+01,-2.523111233031716943e-02,-3.457116256657821046e-02
8.892461654041633778e+01,-2.550775500202252105e-02,-3.465685676126740999e-02
8.920203150374557310e+01,-2.533162583437011464e-02,-3.448877674476823890e-02
8.947810091980832681e+01,-2.530162536235895654e-02,-3.479071913085040463e-02
8.975305018484718289e+01,-2.462536993346158345e-02,-3.493576393416730763e-02
9.002651046864698969e+01,-2.436148384065042055e-02,-3.533674406321465900e-02
9.029752554472392490e+01,-2.317015110653875692e-02,-3.597958225798921633e-02
9.056770050753294754e+01,-2.317810687619943286e-02,-3.701400573664905685e-02
9.083698754574986367e+01,-2.337964081240778355e-02,-3.675446188324187763e-02
9.110531152729382143e+01,-2.250337890171605348e-02,-3.628305543353868567e-02
9.137222165967958176e+01,-2.246944640185750963e-02,-3.676068509271025742e-02
9.163708956550350138e+01,-2.177305725615380494e-02,-3.660712923335728008e-02
9.190031139573746088e+01,-2.122139775122961619e-02,-3.675902090111073106e-02
9.216303462216200160e+01,-2.056727040101536536e-02,-3.692144466720348461e-02
9.242383173524059714e+01,-2.020118493470524079e-02,-3.665628791908286110e-02
9.268311254632344287e+01,-1.984753588217196343e-02,-3.602334482746622629e-02
9.294175814981349504e+01,-1.967479012609816072e-02,-3.613064016241625265e-02
9.319875084752439420e+01,-1.910050228449500231e-02,-3.668945168915444671e-02
9.345459607345472364e+01,-1.939444221017020895e-02,-3.691184971884307192e-02
9.370890450682180983e+01,-1.921826801929817780e-02,-3.635950819551787144e-02
9.396158735516642935e+01,-1.841774850423152574e-02,-3.676366663036552407e-02
9.421378526007998744e+01,-1.745144015428670009e-02,-3.740246941064022390e-02
9.446396825918837692e+01,-1.722996426683709448e-02,-3.728069327423697704e-02
9.471250518270680629e+01,-1.683369156553069998e-02,-3.736907218683724330e-02
9.495973070990459064e+01,-1.710073928887563544e-02,-3.701275175660612149e-02
9.520610246345611927e+01,-1.650292431372762589e-02,-3.758137167511629850e-02
9.545065738668841959e+01,-1.625595361128282304e-02,-3.756971899886628330e-02
9.569445415892285212e+01,-1.592212644807179667e-02,-3.745421276267769939e-02
9.593678244048574300e+01,-1.586037960364396551e-02,-3.746658581044173819e-02
9.617734853324276401e+01,-1.513066994036330569e-02,-3.714555691429122231e-02
9.641686277686760320e+01,-1.506417898260815728e-02,-3.708390845393590846e-02
9.665549592608950036e+01,-1.550579673618509950e-02,-3.679954179877462095e-02
9.689313186769258834e+01,-1.543309757670144507e-02,-3.697704334086231170e-02
9.712899196011146330e+01,-1.511716630952864709e-02,-3.719850755562535000e-02
9.736457884496354609e+01,-1.440827738403528679e-02,-3.741025342505566176e-02
9.759841720138810217e+01,-1.385438255963297553e-02,-3.723484963149723687e-02
9.783093050111367006e+01,-1.370501135841528662e-02,-3.706473523248160484e-02
9.806188651770848708e+01,-1.364661874384963218e-02,-3.751738534239370398e-02
9.829200925122455601e+01,-1.319051852129281624e-02,-3.751876271940894625e-02
9.852144213563445874e+01,-1.292556521142384021e-02,-3.768302409987312612e-02
9.874897622745508841e+01,-1.195699152652113760e-02,-3.810186677442564673e-02
9.897575216827785027e+01,-1.189363968768995111e-02,-3.794631321814257580e-02
9.920103912786154865e+01,-1.234857097406313019e-02,-3.877941286895231904e-02
9.942491906847622829e+01,-1.247208133818532294e-02,-3.889648658019456695e-02
9.964827991471399571e+01,-1.224690270780309787e-02,-3.885532868734929007e-02
9.987087577976470243e+01,-1.202967234321161011e-02,-3.881471107313953089e-02
1.000909239842549994e+02,-1.201987729165285637e-02,-3.955930841437670098e-02
1.003104804151250704e+02,-1.205276591982672521e-02,-4.062168297479136492e-02
1.005292513742405731e+02,-1.206242506796327205e-02,-4.061451261018417247e-02
1.007468816917646848e+02,-1.172124161092326367e-02,-4.061494616711390504e-02
1.009634055186432704e+02,-1.203878621013268133e-02,-4.025493716792671872e-02
1.011777914963116274e+02,-1.270525242381458780e-02,-3.956626533557233011e-02
1.013908933984160257e+02,-1.197474651655719945e-02,-3.918545560891767421e-02
1.016030117532799437e+02,-1.138821235921561904e-02,-3.942537267362098558e-02
1.018140782590116658e+02,-1.076479167854999842e-02,-3.933746733859012912e-02
1.020240382740978617e+02,-1.056106744608314996e-02,-4.010029741624939609e-02
1.022327210438092635e+02,-1.073053901357411133e-02,-4.005169901947917138e-02
1.024406798134686483e+02,-1.060013592803242359e-02,-4.048347503075108017e-02
1.026475730736174938e+02,-1.090328643717456900e-02,-4.019858810727411358e-02
1.028535510884175750e+02,-1.072894986067396070e-02,-4.073172305861195303e-02
1.030579240087626971e+02,-1.050980684301167090e-02,-4.171963588387091193e-02
1.032605279101127849e+02,-1.026427438230493976e-02,-4.157648205577831740e-02
1.034637738492448449e+02,-9.554434132856138087e-03,-4.117800321671022390e-02
1.036647248448157939e+02,-9.442496403704619956e-03,-4.105094435587079704e-02
1.038651499158206519e+02,-9.937786837656366681e-03,-4.182239221127191653e-02
1.040638879301005062e+02,-9.970805532909155292e-03,-4.218602974845567927e-02
1.043100274572202579e+02,-2.305350594964628626e-03,-3.768668932345605599e-02
1.045072423393152121e+02,-2.052448500215691904e-03,-3.778772476335134217e-02
1.047110756747159002e+02,-1.987976917237126769e-03,-3.816002343396992375e-02
1.049177367084329831e+02,-1.791859107597185531e-03,-3.763551960058716256e-02
1.051274440065198803e+02,-1.780641655803563489e-03,-3.812865392257679120e-02
1.053393369651411859e+02,-2.136408467185941639e-03,-3.813217573886757555e-02
1.055539961503763493e+02,-2.418202128721899831e-03,-3.802929601449426406e-02
1.057705268074440852e+02,-1.708024205125898516e-03,-3.833801189384024311e-02
1.059877199928613294e+02,-2.197948538308822346e-03,-3.892554156459356735e-02
1.062058489141948456e+02,-1.729381886495411037e-03,-3.978731933877877047e-02
1.064255487790374843e+02,-1.706788567876147680e-03,-3.981272577486136277e-02
1.066464985684982167e+02,-9.473819224351475408e-04,-4.041488298941335600e-02
1.068675371504181726e+02,-9.829285880936342208e-04,-3.997919496061389660e-02
1.070891631286067565e+02,-7.936409676237057408e-04,-4.002649602164821963e-02
1.073114584653339847e+02,-1.206832394349767598e-03,-3.929051979320620502e-02
1.075344778021132441e+02,-1.451550268286589144e-03,-3.925183650991373452e-02
1.077572854030282201e+02,-1.563923221894496750e-03,-4.030202478554947843e-02
1.079796217208904778e+02,-1.577446863048989839e-03,-4.038494755094166472e-02
1.082013364915382709e+02,-1.736160382339185966e-03,-3.983080176377809534e-02
1.084226346206466758e+02,-1.763012564029790320e-03,-4.010268531441625595e-02
1.086434819572698700e+02,-1.866095726654753203e-03,-4.028307834771996387e-02
1.088643634448389150e+02,-2.647273600075169143e-03,-4.012485007868574205e-02
1.090847326682202123e+02,-2.154099257445869341e-03,-4.019498291465068568e-02
1.093038792877400596e+02,-1.365912769503587528e-03,-4.067980961885588748e-02
1.095229507751790550e+02,-1.355050500887019366e-03,-4.031840323233362028e-02
1.097410865267017499e+02,-1.137886837361645797e-03,-4.077377474574314653e-02
1.099581226177680691e+02,-9.552076250169028344e-04,-4.068817059749320342e-02
1.101753909352661793e+02,-4.300784691393233885e-04,-4.102807589535381605e-02
1.103910336677418229e+02,-8.136045967114480465e-04,-4.043447642758417337e-02
1.106061777964080619e+02,-1.218881941943154336e-03,-4.056292267059875833e-02
1.108205637740764189e+02,-7.589680859313045541e-04,-3.988678396856708275e-02
1.110334880912623987e+02,-4.886053196005312902e-04,-4.011512839829971255e-02
1.112467539179068723e+02,-1.019262326332259338e-03,-4.038618819077137434e-02
1.114588722727707903e+02,-7.246153693562478034e-04,-3.992461014315999007e-02
1.116691123256129430e+02,-4.770543624763422664e-04,-3.966305525260949150e-02
1.118789835482399297e+02,-5.947150431003900110e-04,-4.031893684086253205e-02
1.120881239406257208e+02,4.753384775505748849e-04,-4.026492231752389767e-02
1.122967042574995702e+02,1.081022510973314501e-03,-4.023554049790093595e-02
1.125041234422145209e+02,2.126723472386275130e-03,-4.002454501546440224e-02
1.127095891928268401e+02,2.487569569953189050e-03,-3.942200426978225564e-02
1.129146587924673071e+02,3.128581823042893891e-03,-3.966535977444371475e-02
1.131191751467849969e+02,3.010595974721543087e-03,-3.881347043330982127e-02
1.133220249349452047e+02,2.068316683844071378e-03,-3.957562016009473493e-02
1.135238297041624094e+02,1.493510241451879951e-03,-3.940805374180463699e-02
1.137247943601116873e+02,1.366884937542190434e-03,-4.019287182590819407e-02
1.139245090914428573e+02,1.441186590139218859e-03,-4.050922831237746546e-02
1.141238208416129964e+02,1.030943350535369488e-03,-4.002735980045438874e-02
1.143214660256256678e+02,1.310866047166846541e-03,-4.005168901431925554e-02
1.145195756625018788e+02,1.362626074470849437e-03,-4.075110305337120015e-02
1.147154313369519940e+02,1.076338428605500518e-03,-4.061921503534516448e-02
1.149113484831046463e+02,1.597090327019387709e-03,-4.095040917397136521e-02
1.151054351385597272e+02,1.912841501313680866e-03,-4.079925455299847348e-02
1.152993305487180464e+02,1.992390860287181469e-03,-4.142618787855829182e-02
1.154914774304488390e+02,2.427371857785839970e-03,-4.176853110038534350e-02
1.156829549536409871e+02,2.510929950832756566e-03,-4.194773018460561803e-02
1.158726429672705791e+02,2.396984519591225521e-03,-4.201071600133651079e-02
1.160625085658185895e+02,2.356010054677760111e-03,-4.248821559342915583e-02
1.162511993718293581e+02,2.758497627819273077e-03,-4.190779625632352207e-02
1.164388929702213176e+02,2.452581525723401996e-03,-4.191126471176142426e-02
1.166251385685092288e+02,1.883189542372966374e-03,-4.200834477843617965e-02
1.168105508837183919e+02,1.780661666123397550e-03,-4.245497178207823658e-02
1.169947474252552979e+02,1.857551320085626010e-03,-4.222047417899664479e-02
1.171781106837134558e+02,1.722746797943780104e-03,-4.261308999435337030e-02
1.173608319043896415e+02,1.582509473966997333e-03,-4.265297389683588014e-02
1.175426242193386912e+02,1.932238171339459298e-03,-4.314749893605397679e-02
1.177226953266169147e+02,2.515473960961732338e-03,-4.317282866591054535e-02
1.179019741319514054e+02,2.504981883262093548e-03,-4.302049010101413606e-02
1.180804196542071622e+02,3.315905097115782497e-03,-4.347441420128900225e-02
1.182588241953278896e+02,3.677910125706417011e-03,-4.374110840898353531e-02
1.184349337928875059e+02,4.065206531040602145e-03,-4.389113244688581245e-02
1.186104559941784942e+02,4.191466646613320642e-03,-4.451525098745564429e-02
1.187858279313077361e+02,4.344729021275398409e-03,-4.480773182730962007e-02
1.189601753400614825e+02,5.442158326985958167e-03,-4.484957674113586312e-02
1.191336621449798088e+02,5.789165620860993455e-03,-4.460843237681606788e-02
1.193058921950908484e+02,5.039007078236616699e-03,-4.476677737271599067e-02
1.194770977168263926e+02,5.495360764844663647e-03,-4.542514691073505639e-02
1.196480846725084888e+02,5.255500396047550413e-03,-4.540961223243724504e-02
1.198176372884648799e+02,5.147653109775437302e-03,-4.519834661068294901e-02
1.199869440176111510e+02,4.960888457131248756e-03,-4.622914155134621311e-02
1.201548847089234329e+02,5.000250423771421954e-03,-4.558836775456786422e-02
1.203221697020753851e+02,5.731007293790061491e-03,-4.578258124877027102e-02
1.204889902423637693e+02,5.927240162769048526e-03,-4.673405861666477673e-02
1.206537753862795057e+02,6.068361275871834472e-03,-4.674135571329758598e-02
1.208176589452247924e+02,5.972645245999096478e-03,-4.699921536478540024e-02
1.209811736739548991e+02,6.506026991281557530e-03,-4.727155915277974491e-02
1.211437731573362129e+02,6.560948649119336014e-03,-4.741666398705614988e-02
1.213065092445009441e+02,6.904670915488285779e-03,-4.714987639786905743e-02
1.214680705391284192e+02,6.258192510030587304e-03,-4.747239939790051655e-02
1.216280062487334419e+02,5.862730226677468487e-03,-4.776270911805249875e-02
1.217874228639615382e+02,6.222680862431809526e-03,-4.743446316654851419e-02
1.219455280828689894e+02,6.335232241391570464e-03,-4.706224453720926626e-02
1.221032781319396037e+02,6.660454967073967461e-03,-4.723054800227991651e-02
1.222608369357134563e+02,7.295871000716757163e-03,-4.747406692455334587e-02
1.224165789091680949e+02,7.252543655696141664e-03,-4.702951765912072313e-02
1.225728536373779889e+02,7.451636332884740803e-03,-4.748267136208197958e-02
1.227277076862405210e+02,7.808478698958197517e-03,-4.690791494548936930e-02
1.228814825652141849e+02,8.014093072886035660e-03,-4.658883705552267079e-02
1.230343558592174134e+02,8.351947312963658651e-03,-4.671281766216096865e-02
1.231865051531686106e+02,8.238003549248780824e-03,-4.698299033045331280e-02
1.233376572395009987e+02,8.919358274650525040e-03,-4.648180852483710379e-02
1.234619257012601992e+02,3.478595667472990632e-03,-4.686066724530794231e-02
1.235917129558687861e+02,4.564995951901698601e-03,-4.583350751274785362e-02
1.237408979477201996e+02,4.352843205968094480e-03,-4.611221124739611071e-02
1.238893042980062376e+02,4.623124263492878715e-03,-4.582240178523996899e-02
1.240366041576467353e+02,5.236925816661620187e-03,-4.516388883992876468e-02
1.241830297530734697e+02,5.713363194276413481e-03,-4.534744683881954813e-02
1.243289499145016208e+02,5.653280541448110416e-03,-4.506693217022631620e-02
1.244739684909593365e+02,6.473923768161175644e-03,-4.569508279024270259e-02
1.246175390673130039e+02,7.089017654485863483e-03,-4.616389790352738720e-02
1.247609047379915665e+02,7.595954094581011673e-03,-4.670207879051670868e-02
1.249035464086181122e+02,7.867480794515463449e-03,-4.661791538529481277e-02
1.250457236263811041e+02,7.322908277865826203e-03,-4.655176126792353458e-02
1.251866987308501677e+02,7.164509921113016051e-03,-4.595719463469524757e-02
1.253275372315358283e+02,6.970696633307293076e-03,-4.616719960630000230e-02
1.254673102227109638e+02,7.137924543686865846e-03,-4.676554818997692015e-02
1.256062635911857086e+02,7.313056530400876935e-03,-4.678805312968357943e-02
1.257446705445268407e+02,6.509735570557462388e-03,-4.717497934410083693e-02
1.258827359884094790e+02,5.837473867993627635e-03,-4.762134621358505432e-02
1.260192304887830232e+02,5.695132125380966345e-03,-4.757293791485325135e-02
1.261551102721312532e+02,6.185955255429768408e-03,-4.791002509267056758e-02
1.262902523950491229e+02,6.356638281034015028e-03,-4.781736063657252012e-02
1.264243426688348109e+02,6.565290888523318824e-03,-4.815611200598936964e-02
1.265580914331620050e+02,6.538947302461828835e-03,-4.856552648484675772e-02
1.266914577068956760e+02,6.632915764402395192e-03,-4.860243885483391674e-02
1.268237994522538372e+02,6.353783475404361711e-03,-4.819913085857920748e-02
1.269563187825304311e+02,6.605655038681846128e-03,-4.805677077317336426e-02
1.270870759240011552e+02,6.796820294162867100e-03,-4.782015207618936503e-02
1.272172729899599375e+02,6.128734078337730665e-03,-4.775761649165474049e-02
1.273473607728920030e+02,5.846501857292076346e-03,-4.787582412102091983e-02
1.274756590462615122e+02,5.635316276817116561e-03,-4.861770672886727568e-02
1.276038616969826620e+02,5.421949571480249100e-03,-4.871270238722599094e-02
1.277314906118135127e+02,5.630231988052622656e-03,-4.954352419662796242e-02
1.278581359794038974e+02,5.617690520096649612e-03,-4.916307799078362128e-02
1.279843851960224015e+02,5.991541658029024900e-03,-4.903920410585110856e-02
1.281103065635607550e+02,6.172685078326506543e-03,-4.906303306172012102e-02
1.282348755536434624e+02,5.795043652312236934e-03,-4.917116883010317491e-02
1.283591440154026770e+02,5.911098504769604634e-03,-4.918574968315556767e-02
1.284832758733784885e+02,6.264047196108690936e-03,-4.892751984075082577e-02
1.286066154294105672e+02,6.816123582696086147e-03,-4.910764940484338426e-02
1.287294085703090616e+02,7.270274466595737922e-03,-4.894348807597836970e-02
1.288503438997533124e+02,7.567916301440241744e-03,-4.902474998482433260e-02
1.289718529650878338e+02,7.746723516897101140e-03,-4.938064352823232778e-02
1.290923375020468598e+02,7.319181355796740285e-03,-4.911652398168976641e-02
1.292128083786275283e+02,8.196680571264871804e-03,-4.972551138541177890e-02
1.293322000853193572e+02,8.330494582574933526e-03,-4.959068185037013993e-02
1.294508814523375122e+02,8.620704251127752141e-03,-5.010395655927270958e-02
1.295694262155722356e+02,8.571700645380885691e-03,-5.092254539314948480e-02
1.296871650164849257e+02,8.931371136657550308e-03,-5.114930900761523180e-02
1.298035241191852549e+02,9.214362082330243564e-03,-5.163788764678931692e-02
1.299197739388588673e+02,9.035968413483287665e-03,-5.123634055868000331e-02
1.300352724377237905e+02,9.816214139504769037e-03,-5.039999923605714693e-02
1.301501698799417568e+02,9.832284093858140173e-03,-5.046677033828997350e-02
1.302647258127012151e+02,9.518053703871232410e-03,-5.083647100238344180e-02
1.303780932925450884e+02,9.300306406017366800e-03,-5.184562144709290582e-02
1.304913378289838874e+02,9.372478627078725810e-03,-5.212140701009870120e-02
1.306038993465056990e+02,9.370162432557936974e-03,-5.288296309739520112e-02
1.307165974678109137e+02,9.531694071891425382e-03,-5.272033589305080703e-02
1.308286125701991125e+02,9.853033127999368673e-03,-5.255511401723459569e-02
1.309395211819417852e+02,9.914816658013563683e-03,-5.258025031399943261e-02
1.310494872275789930e+02,9.573433931538541733e-03,-5.296155362854332305e-02
1.311590298014876623e+02,9.467792783028129364e-03,-5.284514025785559677e-02
1.312682035451811373e+02,9.756116478936590480e-03,-5.291088416367027703e-02
1.313768172133626706e+02,1.065645580696860523e-02,-5.294107306619320191e-02
1.314846932211138721e+02,1.035076315344421287e-02,-5.344325205274780971e-02
1.315912305117877281e+02,1.012476493371211941e-02,-5.354601505025543412e-02
1.316985601044052885e+02,1.066995610274995912e-02,-5.381412332055156983e-02
1.318045373195672312e+02,1.050589816053742499e-02,-5.344695396191710690e-02
1.319099954403522190e+02,9.830461487226591077e-03,-5.352131231042032977e-02
1.320153032969754747e+02,9.876228423740305781e-03,-5.374334681929863328e-02
1.321197778705199823e+02,9.828417099550216043e-03,-5.361625794297945891e-02
1.322236377270392040e+02,9.568858238403161326e-03,-5.271942875855166466e-02
1.323266506401013487e+02,8.904714055585327345e-03,-5.248768590950055046e-02
1.324294859682450465e+02,8.979217478907348948e-03,-5.290016530234584874e-02
1.325316246170934278e+02,8.696004752189828019e-03,-5.256948809698203107e-02
1.326341457565353039e+02,8.874638544874793519e-03,-5.258223133566299751e-02
1.327353008581432050e+02,8.866499347282305252e-03,-5.261925376240924462e-02
1.328363330163460319e+02,9.621602106432336834e-03,-5.248933342583354811e-02
1.329367641179019017e+02,1.058720842765632081e-02,-5.194859455295878364e-02
1.330367307665941894e+02,1.059570947853247409e-02,-5.214083036055092157e-02
1.331362739435579670e+02,1.023400793979265498e-02,-5.111403081374785162e-02
1.332356122148466397e+02,1.068094677091879427e-02,-5.173984356139696428e-02
1.333334888256529212e+02,1.079075006595468268e-02,-5.205437910876133806e-02
1.334313107949458299e+02,1.179174964038509285e-02,-5.244762191413953473e-02
1.335286000094835117e+02,1.143801387646586724e-02,-5.230893038736993128e-02
1.336253291485092234e+02,1.214276733586019605e-02,-5.267626649866967437e-02
1.337210884006727838e+02,1.174369652483034203e-02,-5.258518619289181961e-02
1.338168476528363726e+02,1.198831434716799392e-02,-5.235477069505636849e-02
1.339121287917580503e+02,1.189503790878835426e-02,-5.216529631160132102e-02
1.340065766476009799e+02,1.173445675964698148e-02,-5.192091694557502551e-02
1.341012567298757006e+02,1.154240938256661207e-02,-5.192759038723967352e-02
1.341953220951251353e+02,1.206176222611876972e-02,-5.175403087815928088e-02
1.342884448942690767e+02,1.188932996505569911e-02,-5.197442787586450258e-02
1.343806661084425969e+02,1.222331554329874476e-02,-5.264141852667873073e-02
1.344729146433727749e+02,1.242855972630965179e-02,-5.276163385813491952e-02
1.345647533669527718e+02,1.241239472293706805e-02,-5.197712259893548514e-02
1.346563325433442913e+02,1.236785675356649392e-02,-5.282307888023858589e-02
1.347466413045502236e+02,1.290584420746408549e-02,-5.269041712984563752e-02
1.348370320280261581e+02,1.297688584545482124e-02,-5.272968738251990195e-02
1.349269856193952251e+02,1.262996526296573420e-02,-5.286942611602749031e-02
1.350160376257938424e+02,1.255209343580498613e-02,-5.346472979603632963e-02
1.351429288801943471e+02,1.618291594388864343e-02,-4.121599947902172129e-02
1.352357101698798090e+02,1.658477152442873123e-02,-4.047325642742250623e-02
1.353234781007144818e+02,1.692025954418598099e-02,-3.938563217843061431e-02
1.354099346352284954e+02,1.694019649284727799e-02,-3.928019113311854299e-02
1.354966370565526290e+02,1.721968229749571214e-02,-3.896978438174658610e-02
1.355834487609035079e+02,1.739998695188681860e-02,-3.874804669261248946e-02
1.356701648426059705e+02,1.770089880649753158e-02,-3.864456332359084839e-02
1.357563071884181909e+02,1.780157739568910547e-02,-3.935591685347709229e-02
1.358420807040151885e+02,1.762408585876133402e-02,-3.967765945103502584e-02
1.359261603326980605e+02,1.749347850120467479e-02,-4.035137023426017128e-02
1.360108683387845474e+02,1.677012878457792913e-02,-4.092815769831593259e-02
1.360946201183872404e+02,1.756878066979340389e-02,-4.016535430108311017e-02
1.361776888790729458e+02,1.710107946431281556e-02,-4.006073701393753766e-02
1.362603614887867707e+02,1.710034908763887265e-02,-4.032499996777223761e-02
1.363432253437973714e+02,1.808617083447517510e-02,-3.975718713216203765e-02
1.364255154629176729e+02,1.855756727901844774e-02,-4.011107630853332634e-02
1.365069176574459107e+02,1.900208986402462941e-02,-4.026044667598768778e-02
1.365884974368925384e+02,1.868392911371698911e-02,-4.002985442032702679e-02
1.366692985747737907e+02,1.880748616858546329e-02,-4.033571215899005302e-02
1.367494713352513998e+02,1.845680864854753675e-02,-4.007871295125509797e-02
1.368290976805953960e+02,1.888143764058539467e-02,-3.952101533232099673e-02
1.369091201769112729e+02,1.833712859314690774e-02,-3.933699376102071932e-02
1.369881454656083122e+02,1.824210958941505437e-02,-3.976930671587484284e-02
1.370664330938749913e+02,1.904708973827803908e-02,-3.950938933649743301e-02
1.371442562692781166e+02,1.938914948057411311e-02,-3.964829764173190274e-02
1.372223389918697194e+02,1.914194365687126032e-02,-3.950474360724263306e-02
1.372999026200843673e+02,1.969875581915270582e-02,-3.913940519287297665e-02
1.373763734180318465e+02,2.053439511305471879e-02,-3.920879764700405806e-02
1.374526666310608789e+02,1.988060627075098966e-02,-3.890945660250031551e-02
1.375283314666862964e+02,1.902732120980867719e-02,-3.936224678465125720e-02
1.376046520004720151e+02,1.948988143061857609e-02,-3.888426694488258950e-02
1.376800299681522688e+02,2.014820761294466855e-02,-3.868447724155310574e-02
1.377548068791855655e+02,2.032556574774021380e-02,-3.838604333154850556e-02
1.378295564694621760e+02,2.017293369815290754e-02,-3.861358734848777813e-02
1.379035137577950820e+02,2.041443991575636954e-02,-3.865280757536246337e-02
1.379766650838059263e+02,2.054200737222491163e-02,-3.809194165578796976e-02
1.380497481079250690e+02,2.003276807782219948e-02,-3.812797023664912799e-02
1.381229404150709286e+02,1.972029692845403068e-02,-3.842618069808224901e-02
1.381956955901098922e+02,2.023903778972459960e-02,-3.794727371349460726e-02
1.382678087273668837e+02,2.047491276982143713e-02,-3.829938197140066169e-02
1.383399491853805614e+02,2.096830889349556373e-02,-3.753147927766346814e-02
1.384118710773408054e+02,2.044565601469744420e-02,-3.723744763802235708e-02
1.384834104787074978e+02,1.992176082854296357e-02,-3.833865222407493306e-02
1.385547722951558001e+02,2.016643534678681099e-02,-3.743286842152140914e-02
1.386244812058249636e+02,2.096524064445434710e-02,-3.676806223062240031e-02
1.386937803051438891e+02,2.110533456113898587e-02,-3.636613161138293332e-02
1.387637077818664864e+02,2.058134099091198793e-02,-3.664701313583978992e-02
1.388334986548056804e+02,2.092477144011669135e-02,-3.620453160345667859e-02
1.389021966974776774e+02,2.049887846287598223e-02,-3.591445867208939435e-02
1.389710723250680928e+02,1.989978616231190267e-02,-3.534156321524135197e-02
1.390394425186599108e+02,2.019613899905376223e-02,-3.535855531183374617e-02
1.391067608631195469e+02,2.013098373014753431e-02,-3.552522126573130767e-02
1.391753359623864696e+02,2.041994108618407425e-02,-3.534461478901604337e-02
1.392431187597096880e+02,2.056959159811611038e-02,-3.531613676883892106e-02
1.393102458588725767e+02,2.062118987533478887e-02,-3.612746185661594445e-02
1.393762937881465973e+02,2.080826468793640568e-02,-3.612375661239334429e-02
1.394425602834740516e+02,2.110718885077693743e-02,-3.626380550585835832e-02
1.395084852693430264e+02,2.140686673566455367e-02,-3.663411314965345916e-02
1.395741916891585390e+02,2.096934442754697439e-02,-3.638031225803864399e-02
1.396391877693003778e+02,2.071037753836167672e-02,-3.586742108026622078e-02
1.397032959248501243e+02,2.044946964815247750e-02,-3.653366801419328375e-02
1.397677455898583787e+02,1.993027188457903442e-02,-3.662700615105907859e-02
1.398323591794066942e+02,1.998076125657357455e-02,-3.702445112360241292e-02
1.398956477122560216e+02,1.997594877465349444e-02,-3.651595554608686595e-02
1.399587996413219741e+02,2.030850027997509882e-02,-3.655722683074453389e-02
1.400215827401727324e+02,2.070291368906358731e-02,-3.621036794674160203e-02
1.400843931597801486e+02,2.096833390639535680e-02,-3.642562896235609221e-02
1.401469303718207868e+02,2.083666266683418741e-02,-3.632425001197032988e-02
1.402089075083494834e+02,2.076041334310664566e-02,-3.638883331923463416e-02
1.402709119656348662e+02,2.055023161367669493e-02,-3.641701451966754266e-02
1.403319738568147841e+02,2.122601513253131664e-02,-3.661374264406242612e-02
1.403933362763181663e+02,2.114311404498561697e-02,-3.591883092697312901e-02
1.404537288089594256e+02,2.162855439899906765e-02,-3.546502688861726676e-02
1.405144901718158508e+02,2.215217444325583152e-02,-3.522150796634383740e-02
1.405745411949986021e+02,2.160541913421763424e-02,-3.525603910827074250e-02
1.406350430106665783e+02,2.176374745485102485e-02,-3.527930110507779271e-02
1.406941924488789084e+02,2.175205809301464926e-02,-3.518894784092057443e-02
1.407534784908746133e+02,2.185249655836821875e-02,-3.561585800941951402e-02
1.408116170610897484e+02,2.214151227783760570e-02,-3.557312263636065036e-02
1.408706572162753332e+02,2.179503525743817227e-02,-3.538756694053976637e-02
1.409291646167056626e+02,2.200238385908495631e-02,-3.554451121405130531e-02
1.409867704321655708e+02,2.157365608653442901e-02,-3.544383262485973490e-02
1.410454417571359613e+02,2.155359240584751868e-02,-3.561774898464382944e-02
1.411025831197322873e+02,2.149580927227347574e-02,-3.580301786588042240e-02
1.411596971615719553e+02,2.127745332719132437e-02,-3.631738313721395023e-02
