vel_x (m/s),vel_y (m/s),vel_z (m/s)
-4.105205535888671875e+00,1.931261253356933594e+01,1.739800162613391876e-02
-4.105179786682128906e+00,1.931256294250488281e+01,1.744387298822402954e-02
-4.105106353759765625e+00,1.931247711181640625e+01,1.740276068449020386e-02
-4.105082035064697266e+00,1.931240272521972656e+01,1.732208020985126495e-02
-4.105164051055908203e+00,1.931230926513671875e+01,1.732507534325122833e-02
-4.105160236358642578e+00,1.931231689453125000e+01,1.731715910136699677e-02
-4.105100154876708984e+00,1.931220626831054688e+01,1.728452369570732117e-02
-4.104934692382812500e+00,1.931211090087890625e+01,1.721934974193572998e-02
-4.104890346527099609e+00,1.931196594238281250e+01,1.730276830494403839e-02
-4.104804039001464844e+00,1.931189155578613281e+01,1.738825626671314240e-02
-4.104714870452880859e+00,1.931183242797851562e+01,1.735534518957138062e-02
-4.104643344879150391e+00,1.931178092956542969e+01,1.735734753310680389e-02
-4.104569911956787109e+00,1.931156921386718750e+01,1.737448573112487793e-02
-4.104551315307617188e+00,1.931150245666503906e+01,1.743630319833755493e-02
-4.104552745819091797e+00,1.931149864196777344e+01,1.739465631544589996e-02
-4.104527473449707031e+00,1.931142616271972656e+01,1.735125482082366943e-02
-4.104500293731689453e+00,1.931134033203125000e+01,1.734416931867599487e-02
-4.104474544525146484e+00,1.931130981445312500e+01,1.737581193447113037e-02
-4.104470252990722656e+00,1.931124496459960938e+01,1.738630235195159912e-02
-4.104298114776611328e+00,1.931114959716796875e+01,1.756281778216362000e-02
-4.104216098785400391e+00,1.931105041503906250e+01,1.752203889191150665e-02
-4.104125022888183594e+00,1.931095314025878906e+01,1.745429076254367828e-02
-4.104017734527587891e+00,1.931072807312011719e+01,1.751601323485374451e-02
-4.103986740112304688e+00,1.931073379516601562e+01,1.750025898218154907e-02
-4.103913784027099609e+00,1.931074523925781250e+01,1.762387342751026154e-02
-4.103871345520019531e+00,1.931068420410156250e+01,1.761667244136333466e-02
-4.103836536407470703e+00,1.931056976318359375e+01,1.766677759587764740e-02
-4.103837966918945312e+00,1.931044578552246094e+01,1.756826229393482208e-02
-4.103783130645751953e+00,1.931046867370605469e+01,1.766077801585197449e-02
-4.103773117065429688e+00,1.931037521362304688e+01,1.776473782956600189e-02
-4.103714942932128906e+00,1.931040382385253906e+01,1.780917868018150330e-02
-4.103645324707031250e+00,1.931027030944824219e+01,1.801162399351596832e-02
-4.103681564331054688e+00,1.931016159057617188e+01,1.793178170919418335e-02
-4.103602886199951172e+00,1.931015777587890625e+01,1.780555397272109985e-02
-4.103602886199951172e+00,1.931008148193359375e+01,1.772563531994819641e-02
-4.103554248809814453e+00,1.930998992919921875e+01,1.771976985037326813e-02
-4.103544712066650391e+00,1.930983352661132812e+01,1.771667040884494781e-02
-4.103515625000000000e+00,1.930973625183105469e+01,1.780028827488422394e-02
-4.103503704071044922e+00,1.930966186523437500e+01,1.784473843872547150e-02
-4.103446960449218750e+00,1.930959510803222656e+01,1.771587878465652466e-02
-4.103407382965087891e+00,1.930954742431640625e+01,1.774862781167030334e-02
-4.103394508361816406e+00,1.930939865112304688e+01,1.780937612056732178e-02
-4.103314876556396484e+00,1.930935859680175781e+01,1.791634038090705872e-02
-4.103260517120361328e+00,1.930931091308593750e+01,1.783274114131927490e-02
-4.103225708007812500e+00,1.930919837951660156e+01,1.781734824180603027e-02
-4.103172302246093750e+00,1.930910873413085938e+01,1.772790402173995972e-02
-4.103123664855957031e+00,1.930907440185546875e+01,1.782001927495002747e-02
-4.103061199188232422e+00,1.930905532836914062e+01,1.788316294550895691e-02
-4.103013515472412109e+00,1.930896377563476562e+01,1.802239939570426941e-02
-4.102886199951171875e+00,1.930891609191894531e+01,1.796737313270568848e-02
-4.102819919586181641e+00,1.930889892578125000e+01,1.798590272665023804e-02
-4.102816104888916016e+00,1.930891227722167969e+01,1.793936267495155334e-02
-4.102848529815673828e+00,1.930887222290039062e+01,1.786777004599571228e-02
-4.102781295776367188e+00,1.930876541137695312e+01,1.774320192635059357e-02
-4.102736949920654297e+00,1.930870628356933594e+01,1.761871017515659332e-02
-4.102588176727294922e+00,1.930864524841308594e+01,1.764225587248802185e-02
-4.102542877197265625e+00,1.930858993530273438e+01,1.769179850816726685e-02
-4.102564334869384766e+00,1.930853080749511719e+01,1.782820187509059906e-02
-4.106774806976318359e+00,1.931101226806640625e+01,1.631710492074489594e-02
-4.106709957122802734e+00,1.931098175048828125e+01,1.632806286215782166e-02
-4.106579303741455078e+00,1.931082534790039062e+01,1.630160771310329437e-02
-4.106436252593994141e+00,1.931068420410156250e+01,1.624832674860954285e-02
-4.106392383575439453e+00,1.931065750122070312e+01,1.626582629978656769e-02
-4.106305122375488281e+00,1.931060409545898438e+01,1.636991091072559357e-02
-4.106256008148193359e+00,1.931053543090820312e+01,1.648612506687641144e-02
-4.106184959411621094e+00,1.931053733825683594e+01,1.629961468279361725e-02
-4.106105804443359375e+00,1.931059074401855469e+01,1.634206250309944153e-02
-4.106021881103515625e+00,1.931051635742187500e+01,1.652417704463005066e-02
-4.105997085571289062e+00,1.931047439575195312e+01,1.657618954777717590e-02
-4.105947971343994141e+00,1.931043434143066406e+01,1.651166379451751709e-02
-4.105918884277343750e+00,1.931037902832031250e+01,1.656363904476165771e-02
-4.105859279632568359e+00,1.931028747558593750e+01,1.662783138453960419e-02
-4.105799198150634766e+00,1.931023025512695312e+01,1.676131784915924072e-02
-4.105714797973632812e+00,1.931009864807128906e+01,1.683542877435684204e-02
-4.105660915374755859e+00,1.930999946594238281e+01,1.688303612172603607e-02
-4.105638504028320312e+00,1.930984878540039062e+01,1.688771881163120270e-02
-4.105628490447998047e+00,1.930970573425292969e+01,1.676619239151477814e-02
-4.105583190917968750e+00,1.930962753295898438e+01,1.679554581642150879e-02
-4.105520725250244141e+00,1.930951309204101562e+01,1.675680838525295258e-02
-4.105453491210937500e+00,1.930942726135253906e+01,1.688417233526706696e-02
-4.105410575866699219e+00,1.930939674377441406e+01,1.698309741914272308e-02
-4.105308532714843750e+00,1.930928993225097656e+01,1.702793873846530914e-02
-4.105114936828613281e+00,1.930921936035156250e+01,1.707039587199687958e-02
-4.105041503906250000e+00,1.930910873413085938e+01,1.700647175312042236e-02
-4.104956150054931641e+00,1.930901718139648438e+01,1.687053591012954712e-02
-4.104799747467041016e+00,1.930901145935058594e+01,1.694843173027038574e-02
-4.104612827301025391e+00,1.930898094177246094e+01,1.687733456492424011e-02
-4.104632377624511719e+00,1.930893516540527344e+01,1.669175922870635986e-02
-4.104672431945800781e+00,1.930880546569824219e+01,1.666405424475669861e-02
-4.104657173156738281e+00,1.930874824523925781e+01,1.675269752740859985e-02
-4.104559898376464844e+00,1.930865097045898438e+01,1.669787988066673279e-02
-4.104450702667236328e+00,1.930855941772460938e+01,1.657701097428798676e-02
-4.104372978210449219e+00,1.930841064453125000e+01,1.651396416127681732e-02
-4.104353427886962891e+00,1.930835533142089844e+01,1.652828790247440338e-02
-4.104276180267333984e+00,1.930830574035644531e+01,1.660690829157829285e-02
-4.104321479797363281e+00,1.930815315246582031e+01,1.661927811801433563e-02
-4.104272365570068359e+00,1.930805397033691406e+01,1.660370454192161560e-02
-4.104163646697998047e+00,1.930801963806152344e+01,1.644173264503479004e-02
-4.104099750518798828e+00,1.930788803100585938e+01,1.635348051786422729e-02
-4.104004383087158203e+00,1.930781173706054688e+01,1.648145355284214020e-02
-4.103965282440185547e+00,1.930771064758300781e+01,1.645791716873645782e-02
-4.103946208953857422e+00,1.930764198303222656e+01,1.652641035616397858e-02
-4.103848934173583984e+00,1.930765342712402344e+01,1.660189405083656311e-02
-4.103736877441406250e+00,1.930740928649902344e+01,1.653056964278221130e-02
-4.103693485260009766e+00,1.930738067626953125e+01,1.657970249652862549e-02
-4.103552818298339844e+00,1.930733299255371094e+01,1.645603962242603302e-02
-4.103466987609863281e+00,1.930724716186523438e+01,1.643580198287963867e-02
-4.103428840637207031e+00,1.930722618103027344e+01,1.645456999540328979e-02
-4.103300094604492188e+00,1.930716323852539062e+01,1.643327437341213226e-02
-4.103228569030761719e+00,1.930706024169921875e+01,1.651093177497386932e-02
-4.103219509124755859e+00,1.930697631835937500e+01,1.644836179912090302e-02
-4.103118419647216797e+00,1.930687522888183594e+01,1.641987636685371399e-02
-4.102990150451660156e+00,1.930677795410156250e+01,1.626145280897617340e-02
-4.102870941162109375e+00,1.930675697326660156e+01,1.620431803166866302e-02
-4.102819919586181641e+00,1.930666351318359375e+01,1.620326004922389984e-02
-4.102679729461669922e+00,1.930656814575195312e+01,1.635457947850227356e-02
-4.102546691894531250e+00,1.930645370483398438e+01,1.639909669756889343e-02
-4.102466106414794922e+00,1.930638885498046875e+01,1.632002741098403931e-02
-4.102345466613769531e+00,1.930631828308105469e+01,1.631463877856731415e-02
-4.102233409881591797e+00,1.930627059936523438e+01,1.622767373919487000e-02
-4.102106571197509766e+00,1.930617904663085938e+01,1.621588692069053650e-02
-4.102047920227050781e+00,1.930601692199707031e+01,1.629507914185523987e-02
-4.102083683013916016e+00,1.930599403381347656e+01,1.618094369769096375e-02
-4.101986408233642578e+00,1.930591964721679688e+01,1.622030138969421387e-02
-4.101914882659912109e+00,1.930587196350097656e+01,1.617746241390705109e-02
-4.101826190948486328e+00,1.930583572387695312e+01,1.607653498649597168e-02
-4.101741313934326172e+00,1.930564308166503906e+01,1.603839732706546783e-02
-4.101599693298339844e+00,1.930560684204101562e+01,1.608233340084552765e-02
-4.101611137390136719e+00,1.930559349060058594e+01,1.607826165854930878e-02
-4.101515293121337891e+00,1.930554580688476562e+01,1.609753631055355072e-02
-4.101469993591308594e+00,1.930552864074707031e+01,1.605603285133838654e-02
-4.101363658905029297e+00,1.930533599853515625e+01,1.609491370618343353e-02
-4.101162910461425781e+00,1.930535125732421875e+01,1.604696363210678101e-02
-4.101137638092041016e+00,1.930527496337890625e+01,1.608037017285823822e-02
-4.101047039031982422e+00,1.930520057678222656e+01,1.609091833233833313e-02
-4.100978851318359375e+00,1.930509567260742188e+01,1.612663269042968750e-02
-4.100898742675781250e+00,1.930507659912109375e+01,1.611393876373767853e-02
-4.100804805755615234e+00,1.930510139465332031e+01,1.617373339831829071e-02
-4.100718498229980469e+00,1.930504226684570312e+01,1.615388691425323486e-02
-4.100645542144775391e+00,1.930494499206542969e+01,1.634047366678714752e-02
-4.100605010986328125e+00,1.930490493774414062e+01,1.630678959190845490e-02
-4.100530147552490234e+00,1.930487442016601562e+01,1.632753200829029083e-02
-4.100453853607177734e+00,1.930480384826660156e+01,1.637708581984043121e-02
-4.100404262542724609e+00,1.930473899841308594e+01,1.638378947973251343e-02
-4.099537372589111328e+00,1.930480003356933594e+01,1.638506725430488586e-02
-4.097957134246826172e+00,1.930500221252441406e+01,1.633701100945472717e-02
-4.095840454101562500e+00,1.930543327331542969e+01,1.632656902074813843e-02
-4.093060970306396484e+00,1.930591773986816406e+01,1.631559245288372040e-02
-4.089852809906005859e+00,1.930656623840332031e+01,1.631673611700534821e-02
-4.086183071136474609e+00,1.930735015869140625e+01,1.630475744605064392e-02
-4.082052230834960938e+00,1.930819129943847656e+01,1.632192358374595642e-02
-4.077535152435302734e+00,1.930912017822265625e+01,1.631399802863597870e-02
-4.072784900665283203e+00,1.931008529663085938e+01,1.637622527778148651e-02
-4.067731380462646484e+00,1.931111526489257812e+01,1.650867238640785217e-02
-4.062495708465576172e+00,1.931220436096191406e+01,1.645982451736927032e-02
-4.056951045989990234e+00,1.931324768066406250e+01,1.643233001232147217e-02
-4.051303386688232422e+00,1.931445884704589844e+01,1.663874275982379913e-02
-4.045441627502441406e+00,1.931551361083984375e+01,1.653368584811687469e-02
-4.045471668243408203e+00,1.932404708862304688e+01,1.497134193778038025e-02
-4.039305210113525391e+00,1.932527732849121094e+01,1.493173558264970779e-02
-4.033111095428466797e+00,1.932644653320312500e+01,1.505420636385679245e-02
-4.026638031005859375e+00,1.932773017883300781e+01,1.512903161346912384e-02
-4.020004272460937500e+00,1.932901000976562500e+01,1.517495140433311462e-02
-4.013450145721435547e+00,1.933029937744140625e+01,1.533195469528436661e-02
-4.006820201873779297e+00,1.933156204223632812e+01,1.530336309224367142e-02
-4.000094413757324219e+00,1.933294105529785156e+01,1.519210729748010635e-02
-3.993292570114135742e+00,1.933434867858886719e+01,1.524216588586568832e-02
-3.986442565917968750e+00,1.933571624755859375e+01,1.510025002062320709e-02
-3.979493141174316406e+00,1.933702087402343750e+01,1.508865319192409515e-02
-3.972560167312622070e+00,1.933833694458007812e+01,1.525664329528808594e-02
-3.965631723403930664e+00,1.933970451354980469e+01,1.524468418210744858e-02
-3.958809137344360352e+00,1.934105491638183594e+01,1.528803817927837372e-02
-3.951900005340576172e+00,1.934227943420410156e+01,1.521367020905017853e-02
-3.944934368133544922e+00,1.934351730346679688e+01,1.528034172952175140e-02
-3.938056945800781250e+00,1.934491539001464844e+01,1.534236874431371689e-02
-3.931155204772949219e+00,1.934626388549804688e+01,1.534905377775430679e-02
-3.924153089523315430e+00,1.934756851196289062e+01,1.550210919231176376e-02
-3.917267322540283203e+00,1.934889030456542969e+01,1.545460708439350128e-02
-3.910391330718994141e+00,1.935022354125976562e+01,1.547597907483577728e-02
-3.903546571731567383e+00,1.935151100158691406e+01,1.536681223660707474e-02
-3.896655321121215820e+00,1.935283088684082031e+01,1.536187250167131424e-02
-3.889788866043090820e+00,1.935409355163574219e+01,1.542800944298505783e-02
-3.883046627044677734e+00,1.935537528991699219e+01,1.546134985983371735e-02
-3.876171112060546875e+00,1.935675811767578125e+01,1.549062784761190414e-02
-3.869399547576904297e+00,1.935791397094726562e+01,1.552556082606315613e-02
-3.862655401229858398e+00,1.935910224914550781e+01,1.547979377210140228e-02
-3.855874538421630859e+00,1.936042785644531250e+01,1.535361353307962418e-02
-3.849119186401367188e+00,1.936166572570800781e+01,1.532133202999830246e-02
-3.842441082000732422e+00,1.936285400390625000e+01,1.536819525063037872e-02
-3.835812807083129883e+00,1.936413764953613281e+01,1.543237734586000443e-02
-3.829173564910888672e+00,1.936536407470703125e+01,1.551674865186214447e-02
-3.822520971298217773e+00,1.936663246154785156e+01,1.553887408226728439e-02
-3.815924406051635742e+00,1.936792373657226562e+01,1.555144321173429489e-02
-3.809365272521972656e+00,1.936921310424804688e+01,1.561547257006168365e-02
-3.802763223648071289e+00,1.937048149108886719e+01,1.548639312386512756e-02
-3.796202898025512695e+00,1.937165069580078125e+01,1.556022651493549347e-02
-3.789777040481567383e+00,1.937279891967773438e+01,1.553436275571584702e-02
-3.783283472061157227e+00,1.937403106689453125e+01,1.542269717901945114e-02
-3.776888608932495117e+00,1.937517547607421875e+01,1.544810272753238678e-02
-3.770558595657348633e+00,1.937637138366699219e+01,1.533888839185237885e-02
-3.764200210571289062e+00,1.937758827209472656e+01,1.534526888281106949e-02
-3.757816314697265625e+00,1.937869071960449219e+01,1.524608675390481949e-02
-3.751431703567504883e+00,1.937982368469238281e+01,1.528070494532585144e-02
-3.745180368423461914e+00,1.938092803955078125e+01,1.531248167157173157e-02
-3.738878250122070312e+00,1.938203430175781250e+01,1.539609022438526154e-02
-3.732652425765991211e+00,1.938311576843261719e+01,1.551984809339046478e-02
-3.726505756378173828e+00,1.938419342041015625e+01,1.557633467018604279e-02
-3.720379590988159180e+00,1.938525581359863281e+01,1.541041396558284760e-02
-3.714248895645141602e+00,1.938632202148437500e+01,1.542142871767282486e-02
-3.708201885223388672e+00,1.938744926452636719e+01,1.530469860881567001e-02
-3.702236652374267578e+00,1.938854408264160156e+01,1.516204793006181717e-02
-3.696191549301147461e+00,1.938962364196777344e+01,1.518330536782741547e-02
-3.690196275711059570e+00,1.939061546325683594e+01,1.515951100736856461e-02
-3.684322357177734375e+00,1.939175605773925781e+01,1.515034586191177368e-02
-3.678378343582153320e+00,1.939277458190917969e+01,1.521386019885540009e-02
-3.672477722167968750e+00,1.939377975463867188e+01,1.526917330920696259e-02
-3.666583061218261719e+00,1.939481925964355469e+01,1.523661520332098007e-02
-3.660717010498046875e+00,1.939591026306152344e+01,1.519012358039617538e-02
-3.654856920242309570e+00,1.939692115783691406e+01,1.510389242321252823e-02
-3.649046421051025391e+00,1.939786148071289062e+01,1.512178312987089157e-02
-3.643270730972290039e+00,1.939878845214843750e+01,1.516739744693040848e-02
-3.637624502182006836e+00,1.939977073669433594e+01,1.528556738048791885e-02
-3.631890296936035156e+00,1.940067863464355469e+01,1.510610524564981461e-02
-3.626219034194946289e+00,1.940161895751953125e+01,1.513213105499744415e-02
-3.620652675628662109e+00,1.940264129638671875e+01,1.511262822896242142e-02
-3.614985227584838867e+00,1.940356826782226562e+01,1.501541025936603546e-02
-3.609379529953002930e+00,1.940458679199218750e+01,1.498975604772567749e-02
-3.603792428970336914e+00,1.940554428100585938e+01,1.493699848651885986e-02
-3.598254919052124023e+00,1.940642166137695312e+01,1.478991284966468811e-02
-3.592835664749145508e+00,1.940732002258300781e+01,1.489902287721633911e-02
-3.587390661239624023e+00,1.940825080871582031e+01,1.496123149991035461e-02
-3.581981420516967773e+00,1.940922927856445312e+01,1.501013617962598801e-02
-3.576550245285034180e+00,1.941013526916503906e+01,1.506843417882919312e-02
-3.571122169494628906e+00,1.941106605529785156e+01,1.504394412040710449e-02
-3.565732002258300781e+00,1.941197013854980469e+01,1.509776990860700607e-02
-3.560378313064575195e+00,1.941289901733398438e+01,1.508227270096540451e-02
-3.555084705352783203e+00,1.941386032104492188e+01,1.507916394621133804e-02
-3.549897670745849609e+00,1.941481590270996094e+01,1.511141750961542130e-02
-3.544714927673339844e+00,1.941563606262207031e+01,1.519160252064466476e-02
-3.539495944976806641e+00,1.941651153564453125e+01,1.515116635710000992e-02
-3.534254074096679688e+00,1.941728401184082031e+01,1.529764104634523392e-02
-3.528992176055908203e+00,1.941816329956054688e+01,1.522368378937244415e-02
-3.523882865905761719e+00,1.941906929016113281e+01,1.526842080056667328e-02
-3.518710851669311523e+00,1.941993331909179688e+01,1.529631577432155609e-02
-3.513570070266723633e+00,1.942085266113281250e+01,1.521015167236328125e-02
-3.508501529693603516e+00,1.942167854309082031e+01,1.513532642275094986e-02
-3.503409147262573242e+00,1.942254638671875000e+01,1.502829510718584061e-02
-3.498488187789916992e+00,1.942344665527343750e+01,1.504231430590152740e-02
-3.493543863296508789e+00,1.942425918579101562e+01,1.496821362525224686e-02
-3.488601446151733398e+00,1.942504501342773438e+01,1.493990886956453323e-02
-3.483719587326049805e+00,1.942588233947753906e+01,1.499376259744167328e-02
-3.478789567947387695e+00,1.942664718627929688e+01,1.480964664369821548e-02
-3.473904609680175781e+00,1.942744827270507812e+01,1.484180428087711334e-02
-3.469086647033691406e+00,1.942816734313964844e+01,1.481594983488321304e-02
-3.464277744293212891e+00,1.942900466918945312e+01,1.475831959396600723e-02
-3.459438323974609375e+00,1.942977523803710938e+01,1.466884557157754898e-02
-3.454609870910644531e+00,1.943049049377441406e+01,1.489022187888622284e-02
-3.449769020080566406e+00,1.943127822875976562e+01,1.488710381090641022e-02
-3.463968992233276367e+00,1.949491882324218750e+01,1.344150211662054062e-02
-3.459305047988891602e+00,1.949571990966796875e+01,1.351820584386587143e-02
-3.454614639282226562e+00,1.949653244018554688e+01,1.344918832182884216e-02
-3.449890136718750000e+00,1.949723434448242188e+01,1.333794184029102325e-02
-3.445311546325683594e+00,1.949793624877929688e+01,1.335810218006372452e-02
-3.440747737884521484e+00,1.949884605407714844e+01,1.344932150095701218e-02
-3.436155796051025391e+00,1.949964904785156250e+01,1.348253805190324783e-02
-3.431629896163940430e+00,1.950026130676269531e+01,1.353975851088762283e-02
-3.427082300186157227e+00,1.950098228454589844e+01,1.363640371710062027e-02
-3.422604560852050781e+00,1.950168418884277344e+01,1.366920024156570435e-02
-3.418155431747436523e+00,1.950239944458007812e+01,1.367299631237983704e-02
-3.413685321807861328e+00,1.950317764282226562e+01,1.360601931810379028e-02
-3.409237623214721680e+00,1.950383567810058594e+01,1.364305987954139709e-02
-3.404790878295898438e+00,1.950449752807617188e+01,1.359710190445184708e-02
-3.400462388992309570e+00,1.950516319274902344e+01,1.372687797993421555e-02
-3.396167516708374023e+00,1.950582695007324219e+01,1.376104820519685745e-02
-3.391813278198242188e+00,1.950653457641601562e+01,1.379734463989734650e-02
-3.387494087219238281e+00,1.950723648071289062e+01,1.381334755569696426e-02
-3.383235931396484375e+00,1.950797080993652344e+01,1.385451760143041611e-02
-3.378979206085205078e+00,1.950857543945312500e+01,1.394357159733772278e-02
-3.374599218368530273e+00,1.950920295715332031e+01,1.410929113626480103e-02
-3.370322942733764648e+00,1.950993919372558594e+01,1.399159803986549377e-02
-3.366149663925170898e+00,1.951061439514160156e+01,1.409247796982526779e-02
-3.361917018890380859e+00,1.951126861572265625e+01,1.405502762645483017e-02
-3.357733726501464844e+00,1.951197052001953125e+01,1.397881936281919479e-02
-3.353424787521362305e+00,1.951264572143554688e+01,1.408759504556655884e-02
-3.349272012710571289e+00,1.951330566406250000e+01,1.416737958788871765e-02
-3.345246553421020508e+00,1.951395606994628906e+01,1.402160059660673141e-02
-3.341034889221191406e+00,1.951464843750000000e+01,1.409694086760282516e-02
-3.337003231048583984e+00,1.951529502868652344e+01,1.405187975615262985e-02
-3.333013772964477539e+00,1.951593399047851562e+01,1.417865138500928879e-02
-3.328944683074951172e+00,1.951655387878417969e+01,1.416313555091619492e-02
-3.324967622756958008e+00,1.951719284057617188e+01,1.393063925206661224e-02
-3.320982217788696289e+00,1.951771926879882812e+01,1.407421473413705826e-02
-3.316977024078369141e+00,1.951840782165527344e+01,1.399721484631299973e-02
-3.312993526458740234e+00,1.951900100708007812e+01,1.415111869573593140e-02
-3.309045076370239258e+00,1.951967048645019531e+01,1.406509708613157272e-02
-3.305147647857666016e+00,1.952032279968261719e+01,1.405624672770500183e-02
-3.301305770874023438e+00,1.952098464965820312e+01,1.413537282496690750e-02
-3.297344207763671875e+00,1.952153205871582031e+01,1.414766535162925720e-02
-3.293450593948364258e+00,1.952204704284667969e+01,1.406550593674182892e-02
-3.289595842361450195e+00,1.952262115478515625e+01,1.417221222072839737e-02
-3.285822391510009766e+00,1.952329063415527344e+01,1.404061447829008102e-02
-3.282113790512084961e+00,1.952388954162597656e+01,1.402399223297834396e-02
-3.278400659561157227e+00,1.952446556091308594e+01,1.389913726598024368e-02
-3.274638652801513672e+00,1.952510833740234375e+01,1.374312583357095718e-02
-3.270801544189453125e+00,1.952559089660644531e+01,1.373975910246372223e-02
-3.267127275466918945e+00,1.952614021301269531e+01,1.367902942001819611e-02
-3.263391971588134766e+00,1.952666473388671875e+01,1.378268469125032425e-02
-3.259708404541015625e+00,1.952724266052246094e+01,1.369744539260864258e-02
-3.256053447723388672e+00,1.952773666381835938e+01,1.375291123986244202e-02
-3.252431154251098633e+00,1.952828598022460938e+01,1.360744703561067581e-02
-3.248809814453125000e+00,1.952882194519042969e+01,1.366591639816761017e-02
-3.245260000228881836e+00,1.952939796447753906e+01,1.376830320805311203e-02
-3.241733312606811523e+00,1.952992439270019531e+01,1.390716806054115295e-02
-3.238257646560668945e+00,1.953050041198730469e+01,1.390387769788503647e-02
-3.234727621078491211e+00,1.953099060058593750e+01,1.396408304572105408e-02
-3.231232881546020508e+00,1.953154754638671875e+01,1.404535491019487381e-02
-3.227842807769775391e+00,1.953208923339843750e+01,1.404821593314409256e-02
-3.224421977996826172e+00,1.953270530700683594e+01,1.425037626177072525e-02
-3.220954656600952148e+00,1.953323936462402344e+01,1.421950571238994598e-02
-3.217557191848754883e+00,1.953366088867187500e+01,1.426382269710302353e-02
-3.214144706726074219e+00,1.953418922424316406e+01,1.431792508810758591e-02
-3.210703611373901367e+00,1.953465652465820312e+01,1.442538481205701828e-02
-3.207300901412963867e+00,1.953525733947753906e+01,1.424182113260030746e-02
-3.203893661499023438e+00,1.953581047058105469e+01,1.431681774556636810e-02
-3.200562238693237305e+00,1.953620147705078125e+01,1.433083694428205490e-02
-3.197204113006591797e+00,1.953660774230957031e+01,1.450871583074331284e-02
-3.193861722946166992e+00,1.953708648681640625e+01,1.448414009064435959e-02
-3.190445899963378906e+00,1.953755378723144531e+01,1.446889992803335190e-02
-3.187181234359741211e+00,1.953803825378417969e+01,1.447136979550123215e-02
-3.183882713317871094e+00,1.953849983215332031e+01,1.448055356740951538e-02
-3.180655241012573242e+00,1.953908729553222656e+01,1.446775533258914948e-02
-3.177397012710571289e+00,1.953951835632324219e+01,1.454391609877347946e-02
-3.174132347106933594e+00,1.953998184204101562e+01,1.444838661700487137e-02
-3.170886754989624023e+00,1.954045104980468750e+01,1.460136566311120987e-02
-3.167644739151000977e+00,1.954096412658691406e+01,1.452703587710857391e-02
-3.164453029632568359e+00,1.954145050048828125e+01,1.451449468731880188e-02
-3.161311149597167969e+00,1.954182815551757812e+01,1.456489600241184235e-02
-3.158231496810913086e+00,1.954228401184082031e+01,1.457737945020198822e-02
-3.155066967010498047e+00,1.954270172119140625e+01,1.462496817111968994e-02
-3.151942968368530273e+00,1.954314041137695312e+01,1.476605515927076340e-02
-3.148831844329833984e+00,1.954360198974609375e+01,1.459858007729053497e-02
-3.145745277404785156e+00,1.954395103454589844e+01,1.457680761814117432e-02
-3.142622232437133789e+00,1.954433822631835938e+01,1.461009122431278229e-02
-3.139553308486938477e+00,1.954462242126464844e+01,1.469975523650646210e-02
-3.136538267135620117e+00,1.954503059387207031e+01,1.473210379481315613e-02
-3.133513212203979492e+00,1.954551887512207031e+01,1.479660067707300186e-02
-3.130513906478881836e+00,1.954601287841796875e+01,1.492071151733398438e-02
-3.127492666244506836e+00,1.954654121398925781e+01,1.489384658634662628e-02
-3.124561071395874023e+00,1.954702377319335938e+01,1.470748893916606903e-02
-3.121640682220458984e+00,1.954741477966308594e+01,1.465770695358514786e-02
-3.118704080581665039e+00,1.954788589477539062e+01,1.466279011219739914e-02
-3.115750312805175781e+00,1.954827690124511719e+01,1.465620007365942001e-02
-3.112841367721557617e+00,1.954874229431152344e+01,1.468589715659618378e-02
-3.109896421432495117e+00,1.954912376403808594e+01,1.460148766636848450e-02
-3.106975317001342773e+00,1.954957771301269531e+01,1.469240151345729828e-02
-3.104161977767944336e+00,1.955000114440917969e+01,1.463741250336170197e-02
-3.101285696029663086e+00,1.955042076110839844e+01,1.462819986045360565e-02
-3.098429679870605469e+00,1.955087089538574219e+01,1.459733862429857254e-02
-3.118666887283325195e+00,1.963574409484863281e+01,1.332728099077939987e-02
-3.115784645080566406e+00,1.963614273071289062e+01,1.329592429101467133e-02
-3.112956285476684570e+00,1.963658523559570312e+01,1.327069941908121109e-02
-3.110177755355834961e+00,1.963695335388183594e+01,1.330692041665315628e-02
-3.107422590255737305e+00,1.963735008239746094e+01,1.320188306272029877e-02
-3.104779720306396484e+00,1.963763618469238281e+01,1.315633580088615417e-02
-3.102044820785522461e+00,1.963810539245605469e+01,1.316184829920530319e-02
-3.099400043487548828e+00,1.963843154907226562e+01,1.327458210289478302e-02
-3.096701383590698242e+00,1.963886833190917969e+01,1.336562912911176682e-02
-3.093997240066528320e+00,1.963928985595703125e+01,1.337973400950431824e-02
-3.091387510299682617e+00,1.963961410522460938e+01,1.350084133446216583e-02
-3.088679790496826172e+00,1.963998031616210938e+01,1.351391617208719254e-02
-3.086020469665527344e+00,1.964032173156738281e+01,1.371772587299346924e-02
-3.083468198776245117e+00,1.964068603515625000e+01,1.381650753319263458e-02
-3.080838680267333984e+00,1.964112281799316406e+01,1.392317563295364380e-02
-3.078094482421875000e+00,1.964149093627929688e+01,1.395846158266067505e-02
-3.075542926788330078e+00,1.964187431335449219e+01,1.404935587197542191e-02
-3.073010921478271484e+00,1.964215469360351562e+01,1.403036806732416153e-02
-3.070381641387939453e+00,1.964248466491699219e+01,1.394539605826139450e-02
