gyro_bias_x (deg/s),gyro_bias_y (deg/s),gyro_bias_z (deg/s)
-1.306594469204777793e-03,-3.605647441324142614e-03,-2.322859624819397645e-03
-1.306594469204777793e-03,-3.605647441324142614e-03,-2.322859624819397645e-03
-1.306594469204777793e-03,-3.605647441324142614e-03,-2.322859624819397645e-03
-1.333456343394051700e-03,-3.391247286344180149e-03,-2.324824596538932042e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.333144620130387445e-03,-3.391906584694544605e-03,-2.445162908085770064e-03
-1.382048486939330958e-03,-3.161514849113893164e-03,-2.446062747155806124e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.381630458851548348e-03,-3.162682326211709114e-03,-2.627267449057779647e-03
-1.257180026578819110e-03,-3.507757373577771818e-03,-2.627402518716659072e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.257306341722771309e-03,-3.507329236109656134e-03,-2.565525190328242239e-03
-1.684442147421919694e-03,-3.810448479127059775e-03,-2.563904771303349844e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
-1.683101039111377113e-03,-3.815692850450226169e-03,-3.298294765016853911e-03
